"","X1","X2","X3","X4","X5","X6","X7","X8","X9","n11","n12","n21","n22","pi_1","pi_2","phi","z_significant","index"
"561",0,0,NA,NA,NA,NA,NA,0,0,13,87,4,101,0.13,0.0380952380952381,0.0919047619047619,2.13175848079799,"392 456 472 504 480 512 496 416 448 432 508"
"562",0,0,NA,NA,NA,NA,0,NA,0,13,81,4,103,0.138297872340426,0.0373831775700935,0.100914694770332,2.31149283023685,"392 456 472 504 480 512 496 416 448 432 510"
"563",NA,NA,0,NA,NA,0,0,NA,1,10,80,1,83,0.111111111111111,0.0119047619047619,0.0992063492063492,2.37540195743912,"93 221 253 509 381 255 511 479 495"
"564",NA,NA,0,NA,0,NA,0,NA,1,10,90,1,92,0.1,0.010752688172043,0.089247311827957,2.36159413639821,"93 221 253 509 381 255 511 479 375 503"
"565",NA,NA,0,NA,0,NA,NA,0,1,8,90,0,97,0.0816326530612245,0,0.0816326530612245,2.51247908934702,"87 343 255 511 479 503 375 379 507 475 499"
"566",NA,0,NA,0,0,NA,NA,NA,0,7,68,0,86,0.0933333333333333,0,0.0933333333333333,2.50944691507736,"184 256 512 448 504 446 510 508"
"567",0,0,NA,NA,NA,NA,0,NA,1,19,108,5,125,0.149606299212598,0.0384615384615385,0.11114476075106,2.84718532319622,"399 447 511 479 495 431 439 503 391 407 415 509"
"568",NA,0,0,NA,NA,NA,NA,0,0,8,76,0,77,0.0952380952380952,0,0.0952380952380952,2.41488636096269,"208 256 512 480 496 508 472 504"
"569",NA,0,0,NA,NA,NA,NA,0,0,8,67,0,69,0.106666666666667,0,0.106666666666667,2.42746433963603,"208 256 512 480 496 508 504"
"570",0,0,NA,NA,NA,0,0,NA,NA,16,143,5,168,0.10062893081761,0.0289017341040462,0.0717271967135638,2.4564941759244,"398 430 416 448 432 446 480 512 496 510 447 511 479 509 431 495"
"571",0,0,NA,NA,NA,0,NA,NA,0,16,92,5,116,0.148148148148148,0.0413223140495868,0.106825834098561,2.56679079961494,"398 430 416 448 432 446 480 512 496 510 508"
"572",0,NA,0,NA,NA,NA,NA,0,1,9,80,1,93,0.101123595505618,0.0106382978723404,0.0904852976332775,2.3664188875786,"327 479 511 495 503 375 379 507 475 499"
"573",0,NA,0,NA,NA,NA,0,NA,1,9,67,1,79,0.118421052631579,0.0125,0.105921052631579,2.37274197292485,"327 479 511 495 503 375 381 509"
"574",NA,0,0,NA,0,NA,NA,0,NA,18,144,6,148,0.111111111111111,0.038961038961039,0.0721500721500721,2.20750542643622,"211 215 475 507 479 511 255 499 503 504 472 508 480 512 468 476 256"
"575",NA,NA,0,NA,0,NA,NA,0,0,13,83,5,104,0.135416666666667,0.0458715596330275,0.0895451070336391,2.01324834260009,"344 340 372 384 512 480 508 504 128 256 472"
"576",NA,NA,0,NA,0,NA,NA,0,0,13,68,5,92,0.160493827160494,0.0515463917525773,0.108947435407917,2.15119977926081,"344 340 372 384 512 480 508 504 256"
"577",NA,0,0,NA,NA,NA,NA,0,1,13,80,2,91,0.139784946236559,0.021505376344086,0.118279569892473,2.69285387429472,"211 215 475 507 479 511 255 499 503 495"
"578",NA,NA,0,NA,NA,0,NA,0,1,9,69,0,81,0.115384615384615,0,0.115384615384615,2.80427772654291,"91 219 379 507 475 479 511 255 495"
"579",NA,NA,0,0,NA,NA,NA,0,0,12,82,1,89,0.127659574468085,0.0111111111111111,0.116548463356974,2.79634993101833,"104 128 384 256 512 368 496 504 508"
"580",NA,NA,0,0,NA,NA,NA,0,1,12,78,3,82,0.133333333333333,0.0352941176470588,0.0980392156862745,2.04535439597147,"227 255 511 495 503 507 379 499 375"
"581",NA,0,0,0,NA,NA,NA,NA,1,12,77,3,82,0.134831460674157,0.0352941176470588,0.0995373430270985,2.06823648669234,"227 255 511 495 503 507 253 509 499"
"582",NA,0,0,0,NA,NA,NA,NA,1,12,68,3,71,0.15,0.0405405405405405,0.109459459459459,2.01689173203064,"227 255 511 495 503 507 499 509"
"583",NA,0,0,0,NA,NA,NA,NA,1,12,58,3,63,0.171428571428571,0.0454545454545455,0.125974025974026,2.07001394286015,"227 255 511 495 503 507 509"
"584",NA,0,0,0,NA,NA,NA,0,NA,12,107,3,108,0.100840336134454,0.027027027027027,0.0738133091074268,1.99830851832579,"227 255 511 495 503 507 256 512 496 504 499 508"
"585",0,0,NA,NA,0,0,NA,NA,NA,14,116,5,143,0.107692307692308,0.0337837837837838,0.0739085239085239,2.19846642757708,"473 475 507 479 511 509 447 409 416 480 448 512 446 510 508"
"586",1,NA,NA,NA,1,1,1,NA,NA,85,0,86,12,1,0.877551020408163,0.122448979591837,3.03805949165278,"132 196 1 65 2 66 68 129 33 98"
"587",NA,NA,NA,1,1,1,1,NA,NA,113,0,107,12,1,0.899159663865546,0.100840336134454,3.16993977869018,"132 196 1 65 2 66 68 129 322 258 386 385 449"
"588",NA,0,0,NA,NA,NA,0,NA,1,11,74,0,70,0.129411764705882,0,0.129411764705882,2.80833915640106,"213 253 509 255 511 479 503 495"
"589",NA,NA,0,0,NA,NA,0,NA,1,21,91,6,106,0.1875,0.0535714285714286,0.133928571428571,2.87300941821068,"253 509 381 255 511 495 375 503 103 111 229"
"590",NA,0,0,NA,NA,0,NA,NA,1,19,79,6,90,0.193877551020408,0.0625,0.131377551020408,2.51630092952144,"233 249 253 509 255 511 495 507 479 475"
"591",NA,NA,0,0,NA,0,NA,NA,1,19,77,6,89,0.197916666666667,0.0631578947368421,0.134758771929825,2.54634204163819,"233 249 253 509 255 511 495 507 381 379"
"592",NA,0,0,NA,NA,0,NA,NA,1,19,74,6,81,0.204301075268817,0.0689655172413793,0.135335558027438,2.40804922410241,"233 249 253 509 255 511 495 507 479"
"593",NA,0,0,0,NA,0,NA,NA,NA,19,113,6,127,0.143939393939394,0.0451127819548872,0.0988266119845067,2.54174842946751,"233 249 253 509 255 511 495 507 510 256 512 496 508"
"594",NA,NA,1,NA,NA,1,1,1,NA,87,1,73,12,0.988636363636364,0.858823529411765,0.129812834224599,2.94943223470579,"305 433 1 33 49 129 385 417 2 258"
"595",NA,NA,1,NA,NA,1,1,1,NA,114,1,99,12,0.991304347826087,0.891891891891892,0.0994124559341951,2.92307639745029,"305 433 1 33 49 129 385 417 2 258 386 162 418"
"596",0,NA,0,NA,NA,0,NA,NA,1,32,87,23,121,0.26890756302521,0.159722222222222,0.109185340802988,2.01481218349388,"329 457 461 463 333 335 379 507 475 479 511 495 381 509"
"597",NA,1,NA,NA,NA,1,1,1,NA,122,3,111,11,0.976,0.909836065573771,0.0661639344262295,1.97315018236286,"337 369 81 113 1 2 33 49 65 258 66 98 322 354"
"598",0,0,0,NA,NA,NA,NA,NA,0,42,75,26,92,0.358974358974359,0.220338983050847,0.138635375923512,2.19945219084783,"456 454 486 450 482 472 504 480 512 496 508 510"
"599",0,0,0,NA,NA,NA,NA,NA,0,42,66,26,84,0.388888888888889,0.236363636363636,0.152525252525253,2.28420242657174,"456 454 486 450 482 480 512 496 508 510 504"
"600",0,NA,0,0,NA,NA,0,NA,NA,25,133,14,167,0.158227848101266,0.0773480662983425,0.0808797818029233,2.15755847597555,"357 373 358 374 368 496 384 512 495 511 375 503 504 381 509 510"
"601",0,NA,0,NA,NA,0,NA,NA,1,39,84,25,121,0.317073170731707,0.171232876712329,0.145840294019379,2.65472316791913,"473 329 457 461 463 333 335 379 507 511 495 381 509 479"
"602",0,NA,NA,0,0,NA,NA,NA,1,23,105,10,124,0.1796875,0.0746268656716418,0.105060634328358,2.37571861398646,"317 305 433 311 439 375 503 447 511 379 507 499 381 509"
"603",0,NA,0,NA,0,NA,NA,NA,NA,25,168,11,212,0.129533678756477,0.0493273542600897,0.080206324496387,2.72680057014304,"499 503 504 472 475 507 508 479 511 480 512 468 476 379 384 375 340 372 344 473 381 509"
"604",NA,NA,NA,0,0,0,NA,NA,NA,20,164,6,218,0.108695652173913,0.0267857142857143,0.0819099378881988,3.16673691035831,"63 64 192 191 255 256 128 447 448 511 512 384 320 186 185 253 509 510 446 507 508"
"605",0,NA,NA,0,NA,0,NA,NA,NA,9,179,0,224,0.0478723404255319,0,0.0478723404255319,2.97269581206278,"320 448 384 512 368 496 432 304 318 446 510 431 495 447 511 509 381 317 507 508 379"
"606",0,NA,NA,0,NA,NA,0,NA,NA,38,219,20,267,0.147859922178988,0.0696864111498258,0.0781735110291625,2.81027269334527,"303 311 439 447 431 375 503 511 495 381 509 320 448 384 512 368 496 432 304 318 446 510 504 423 424 421 422"
"607",1,NA,NA,NA,NA,NA,1,1,NA,114,5,102,19,0.957983193277311,0.84297520661157,0.115007986665741,2.75421712483579,"10 42 1 2 9 33 65 66 98 129 177 241 49"
"608",0,NA,NA,NA,0,NA,NA,NA,1,14,118,2,134,0.106060606060606,0.0147058823529412,0.0913547237076649,2.89784857093698,"279 311 439 375 503 447 511 479 379 507 499 475 473 381 509"
"609",NA,1,NA,NA,NA,NA,1,1,NA,132,3,117,19,0.977777777777778,0.860294117647059,0.117483660130719,3.31826478946574,"321 329 1 2 9 65 258 66 322 337 369 81 113 33 49"
"610",NA,NA,NA,0,NA,0,0,NA,NA,9,193,0,234,0.0445544554455446,0,0.0445544554455446,2.92500376165265,"320 448 384 512 368 496 432 304 318 446 510 431 495 447 511 509 381 175 253 191 255 256"
"611",NA,NA,NA,NA,NA,1,1,1,NA,150,8,127,22,0.949367088607595,0.852348993288591,0.0970180953190043,2.6688768629213,"337 369 81 113 1 2 33 49 65 258 66 98 322 354 177 241 129"
"612",0,0,NA,NA,0,NA,NA,NA,NA,21,173,9,198,0.108247422680412,0.0434782608695652,0.0647691618108472,2.27373724992564,"473 499 503 504 472 475 507 508 479 511 480 512 468 476 509 510 433 447 446 448 439"
"613",0,0,NA,NA,NA,NA,NA,NA,1,29,126,13,161,0.187096774193548,0.0747126436781609,0.112384130515387,2.88365850622629,"425 429 441 445 431 495 447 511 507 509 419 439 503 499 473 479"
"614",0,NA,NA,0,NA,NA,0,NA,NA,9,206,0,244,0.0418604651162791,0,0.0418604651162791,2.89040459368781,"311 439 375 503 504 320 448 384 512 447 511 318 446 510 509 381 317 368 496 432 304 431 495"
"615",NA,NA,NA,NA,NA,1,1,1,NA,126,8,105,22,0.940298507462687,0.826771653543307,0.11352685391938,2.67999289808982,"337 369 81 113 1 2 33 49 65 66 98 258 177 241 129"
"616",0,0,NA,NA,NA,0,NA,NA,NA,19,166,5,197,0.102702702702703,0.0247524752475248,0.077950227455178,2.96499566927095,"427 428 431 495 447 511 432 496 448 512 507 508 479 416 480 475 473 509 510"
"617",0,0,NA,NA,NA,NA,NA,NA,1,29,131,13,170,0.18125,0.0710382513661202,0.11021174863388,2.94127694581105,"475 507 479 511 495 499 503 509 473 425 429 441 445 431 447 419 439"
"618",NA,NA,NA,0,NA,0,NA,NA,0,24,173,5,215,0.121827411167513,0.0227272727272727,0.09910013844024,3.77885489348718,"60 316 124 380 188 252 128 384 256 512 320 448 508 318 446 510 368 496 432 304 186"
"619",0,NA,NA,0,NA,NA,NA,NA,0,5,112,0,140,0.0427350427350427,0,0.0427350427350427,2.01669664187971,"320 448 384 512 368 496 432 304 318 446 510 508 504"
"620",0,NA,NA,0,NA,NA,NA,0,NA,12,206,0,228,0.055045871559633,0,0.055045871559633,3.29859320392036,"303 311 439 447 431 375 503 511 495 320 448 384 512 368 496 432 304 504 508 379 507 499"
"621",NA,NA,0,0,0,NA,NA,NA,NA,8,160,1,183,0.0476190476190476,0.00543478260869565,0.042184265010352,2.16644947109748,"245 246 253 509 510 255 511 256 512 503 504 381 375 128 384 379 507 499 508"
"622",NA,1,NA,NA,NA,1,1,NA,NA,122,0,109,6,1,0.947826086956522,0.0521739130434783,2.14179691861751,"1 2 33 49 65 66 68 98 260 292 258 322 354"
"623",NA,NA,NA,NA,1,1,1,NA,NA,179,0,159,6,1,0.963636363636364,0.0363636363636364,2.16163964043128,"2 258 66 322 98 354 386 162 418 1 33 129 385 417 65 449 260 292 68"
"624",NA,0,0,0,NA,NA,NA,NA,NA,8,139,1,151,0.054421768707483,0.00657894736842105,0.0478428213390619,2.08202822498269,"245 246 253 509 510 255 511 256 512 503 504 499 507 508 495 496"
"625",0,0,NA,NA,0,NA,NA,NA,NA,14,183,4,200,0.0710659898477157,0.0196078431372549,0.0514581467104608,2.24672004714518,"403 475 507 479 511 447 439 503 499 504 472 508 480 512 468 476 416 448 509 446 510"
"626",NA,NA,0,0,NA,0,NA,NA,NA,9,150,1,173,0.0566037735849057,0.00574712643678161,0.0508566471481241,2.39466318713365,"110 128 384 256 512 368 496 510 253 509 381 255 511 495 379 507 508"
"627",0,0,NA,0,NA,NA,NA,NA,NA,12,164,3,191,0.0681818181818182,0.0154639175257732,0.052717900656045,2.30386158744713,"427 428 431 495 447 511 432 496 448 512 507 508 509 446 510 504 499 503"
"628",0,NA,NA,NA,0,NA,NA,NA,0,7,111,0,134,0.0593220338983051,0,0.0593220338983051,2.47531705763031,"288 320 448 416 384 512 480 318 446 510 472 504 508"
"629",NA,NA,0,0,NA,NA,NA,0,NA,10,168,0,174,0.0561797752808989,0,0.0561797752808989,2.85108655537065,"119 120 375 503 511 255 128 384 256 512 504 368 496 495 379 507 499 508"
"630",NA,NA,NA,0,0,NA,NA,NA,0,7,100,0,124,0.0654205607476635,0,0.0654205607476635,2.50747570380008,"184 256 512 448 504 128 384 320 318 446 510 508"
"631",0,NA,0,0,NA,NA,NA,NA,NA,25,167,14,204,0.130208333333333,0.0642201834862385,0.0659881498470948,2.10389730308501,"357 373 358 374 368 496 384 512 495 511 375 503 504 381 509 510 379 507 499 508"
"632",NA,0,NA,0,NA,NA,NA,NA,0,7,88,0,107,0.0736842105263158,0,0.0736842105263158,2.47246796574933,"184 256 512 448 504 432 496 446 510 508"
"633",NA,NA,0,0,NA,NA,NA,NA,0,9,89,1,105,0.0918367346938776,0.00943396226415094,0.0824027724297266,2.39894115001919,"110 128 384 256 512 368 496 510 508 504"
"634",0,0,NA,NA,NA,NA,NA,NA,0,13,102,4,127,0.11304347826087,0.0305343511450382,0.0825091271158314,2.29381720750898,"392 456 472 504 480 512 496 416 448 432 508 446 510"
"635",0,0,NA,NA,NA,NA,NA,NA,0,13,94,4,114,0.121495327102804,0.0338983050847458,0.087597022018058,2.23033505207115,"392 456 472 504 480 512 496 416 448 432 508 510"
"636",NA,NA,0,0,NA,NA,NA,NA,1,12,100,3,114,0.107142857142857,0.0256410256410256,0.0815018315018315,2.22476416270191,"227 255 511 495 503 507 379 499 375 253 509 381"
"637",0,NA,NA,0,0,NA,NA,NA,NA,23,181,10,224,0.112745098039216,0.0427350427350427,0.070010055304173,2.58762623424684,"317 305 433 311 439 375 503 447 511 379 507 499 381 509 504 320 448 384 512 508 318 446 510"
"638",0,NA,NA,0,0,NA,NA,NA,NA,23,174,10,220,0.116751269035533,0.0434782608695652,0.0732730081659678,2.64474121685409,"317 305 433 311 439 375 503 447 511 379 507 499 381 509 504 320 448 384 512 508 446 510"
"639",0,0,0,NA,NA,NA,NA,NA,NA,47,161,30,184,0.225961538461538,0.14018691588785,0.085774622573688,2.15480960890641,"456 454 486 450 482 472 504 480 512 496 508 510 499 503 475 507 479 511 468 476 495 509"
